journey_id,train_id,train_type,timestamp,date,hour,day_of_week,is_weekend,section_id,from_station_id,to_station_id,section_distance_km,scheduled_running_time_min,max_sectional_speed_kmph,entry_speed_kmph,entry_delay_min,previous_section_delay_min,congestion_level,weather_condition,visibility_km,speed_restriction_active,restriction_speed_kmph,unscheduled_halt_active,unscheduled_halt_min,recovery_applied_min,historical_section_median_min,historical_section_p90_min,actual_section_running_time_min,section_delay_delta_min,exit_delay_min,data_source
JRN_20260713_14041,14041,EXPRESS,2026-07-13T22:25:00,2026-07-13,22,0,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,93.55,-0.56,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.76,SYNTHETIC_DATASET
JRN_20260713_14041,14041,EXPRESS,2026-07-13T22:51:48,2026-07-13,22,0,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,106.9,-4.76,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-10.76,SYNTHETIC_DATASET
JRN_20260713_14041,14041,EXPRESS,2026-07-13T23:28:48,2026-07-13,23,0,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,84.55,-10.76,-6.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.24,-3.76,-14.52,SYNTHETIC_DATASET
JRN_20260713_14041,14041,EXPRESS,2026-07-14T00:13:02,2026-07-13,0,0,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,87.23,-14.52,-3.76,MEDIUM,CLEAR,10.0,0,,1,10.48,0.0,53.56,65.0,57.28,5.28,-9.24,SYNTHETIC_DATASET
JRN_20260713_14041,14041,EXPRESS,2026-07-14T01:13:19,2026-07-13,1,0,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,78.58,-9.24,5.28,LOW,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-14.04,SYNTHETIC_DATASET
JRN_20260713_14041,14041,EXPRESS,2026-07-14T01:43:31,2026-07-13,1,0,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,71.17,-14.04,-4.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-20.79,SYNTHETIC_DATASET
JRN_20260713_14041,14041,EXPRESS,2026-07-14T02:24:46,2026-07-13,2,0,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,39.36,-20.79,-6.75,LOW,CLEAR,10.0,1,45.0,0,0.0,0.0,70.04,85.0,74.63,6.63,-14.16,SYNTHETIC_DATASET
JRN_20260713_14309,14309,PASSENGER,2026-07-13T11:15:00,2026-07-13,11,0,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,93.73,1.43,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-2.77,SYNTHETIC_DATASET
JRN_20260713_14309,14309,PASSENGER,2026-07-13T11:41:48,2026-07-13,11,0,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,93.52,-2.77,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-8.77,SYNTHETIC_DATASET
JRN_20260713_14309,14309,PASSENGER,2026-07-13T12:18:48,2026-07-13,12,0,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,89.71,-8.77,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-15.52,SYNTHETIC_DATASET
JRN_20260713_14309,14309,PASSENGER,2026-07-13T13:00:03,2026-07-13,13,0,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,89.97,-15.52,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-23.32,SYNTHETIC_DATASET
JRN_20260713_14309,14309,PASSENGER,2026-07-13T13:47:15,2026-07-13,13,0,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,81.2,-23.32,-7.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-28.12,SYNTHETIC_DATASET
JRN_20260713_14309,14309,PASSENGER,2026-07-13T14:17:27,2026-07-13,14,0,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,62.25,-28.12,-4.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-34.87,SYNTHETIC_DATASET
JRN_20260713_14309,14309,PASSENGER,2026-07-13T14:58:42,2026-07-13,14,0,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,38.54,-34.87,-6.75,MEDIUM,RAIN,4.13,1,45.0,0,0.0,0.0,70.04,85.0,91.64,23.64,-11.23,SYNTHETIC_DATASET
JRN_20260714_12017,12017,SHATABDI,2026-07-14T06:45:00,2026-07-14,6,1,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,98.38,20.64,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,16.44,SYNTHETIC_DATASET
JRN_20260714_12017,12017,SHATABDI,2026-07-14T07:11:48,2026-07-14,7,1,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,95.0,16.44,-4.2,MEDIUM,CLEAR,10.0,0,,1,8.14,0.0,41.2,50.0,40.5,0.5,16.94,SYNTHETIC_DATASET
JRN_20260714_12017,12017,SHATABDI,2026-07-14T07:55:18,2026-07-14,7,1,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,95.32,16.94,0.5,LOW,CLEAR,10.0,0,,0,0.0,6.78,46.35,56.25,38.25,-6.75,10.19,SYNTHETIC_DATASET
JRN_20260714_12017,12017,SHATABDI,2026-07-14T08:36:33,2026-07-14,8,1,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,82.68,10.19,-6.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,60.8,8.8,18.99,SYNTHETIC_DATASET
JRN_20260714_12017,12017,SHATABDI,2026-07-14T09:40:21,2026-07-14,9,1,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,84.56,18.99,8.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,14.19,SYNTHETIC_DATASET
JRN_20260714_12017,12017,SHATABDI,2026-07-14T10:10:33,2026-07-14,10,1,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,68.82,14.19,-4.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,42.27,-2.73,11.46,SYNTHETIC_DATASET
JRN_20260714_12017,12017,SHATABDI,2026-07-14T10:55:49,2026-07-14,10,1,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,23.92,11.46,-2.73,MEDIUM,CLEAR,10.0,1,30.0,0,0.0,0.0,70.04,85.0,138.63,70.63,82.09,SYNTHETIC_DATASET
JRN_20260714_12055,12055,SUPERFAST,2026-07-14T15:20:00,2026-07-14,15,1,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,92.13,2.46,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.98,28.84,35.0,23.8,-4.2,-1.74,SYNTHETIC_DATASET
JRN_20260714_12055,12055,SUPERFAST,2026-07-14T15:46:48,2026-07-14,15,1,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,96.48,-1.74,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-7.74,SYNTHETIC_DATASET
JRN_20260714_12055,12055,SUPERFAST,2026-07-14T16:23:48,2026-07-14,16,1,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,87.05,-7.74,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-14.49,SYNTHETIC_DATASET
JRN_20260714_12055,12055,SUPERFAST,2026-07-14T17:05:03,2026-07-14,17,1,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,83.14,-14.49,-6.75,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,47.85,-4.15,-18.64,SYNTHETIC_DATASET
JRN_20260714_12055,12055,SUPERFAST,2026-07-14T17:55:54,2026-07-14,17,1,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,79.54,-18.64,-4.15,HIGH,CLEAR,10.0,0,,1,2.33,0.0,32.96,40.0,36.94,4.94,-13.7,SYNTHETIC_DATASET
JRN_20260714_12055,12055,SUPERFAST,2026-07-14T18:35:50,2026-07-14,18,1,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,66.55,-13.7,4.94,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,42.05,-2.95,-16.65,SYNTHETIC_DATASET
JRN_20260714_12055,12055,SUPERFAST,2026-07-14T19:20:53,2026-07-14,19,1,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.03,-16.65,-2.95,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,69.09,1.09,-15.56,SYNTHETIC_DATASET
JRN_20260714_14041,14041,EXPRESS,2026-07-14T22:25:00,2026-07-14,22,1,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,87.83,-0.68,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.88,SYNTHETIC_DATASET
JRN_20260714_14041,14041,EXPRESS,2026-07-14T22:51:48,2026-07-14,22,1,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,23.91,-4.88,-4.2,LOW,CLEAR,10.0,1,30.0,0,0.0,0.0,41.2,50.0,104.35,64.35,59.47,SYNTHETIC_DATASET
JRN_20260714_14041,14041,EXPRESS,2026-07-15T00:39:09,2026-07-14,0,1,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,93.55,59.47,64.35,LOW,CLEAR,10.0,0,,0,0.0,9.98,46.35,56.25,38.25,-6.75,52.72,SYNTHETIC_DATASET
JRN_20260714_14041,14041,EXPRESS,2026-07-15T01:20:24,2026-07-14,1,1,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,38.05,52.72,-6.75,MEDIUM,CLEAR,10.0,1,45.0,0,0.0,0.0,53.56,65.0,106.87,54.87,107.59,SYNTHETIC_DATASET
JRN_20260714_14041,14041,EXPRESS,2026-07-15T03:10:16,2026-07-14,3,1,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,89.36,107.59,54.87,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,102.79,SYNTHETIC_DATASET
JRN_20260714_14041,14041,EXPRESS,2026-07-15T03:40:28,2026-07-14,3,1,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,61.84,102.79,-4.8,LOW,CLEAR,10.0,0,,0,0.0,9.19,46.35,56.25,38.25,-6.75,96.04,SYNTHETIC_DATASET
JRN_20260714_14041,14041,EXPRESS,2026-07-15T04:21:43,2026-07-14,4,1,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,47.08,96.04,-6.75,LOW,CLEAR,10.0,0,,0,0.0,11.05,70.04,85.0,57.8,-10.2,85.84,SYNTHETIC_DATASET
JRN_20260714_14309,14309,PASSENGER,2026-07-14T11:15:00,2026-07-14,11,1,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,85.27,-0.82,0.0,HIGH,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.82,-4.18,-5.0,SYNTHETIC_DATASET
JRN_20260714_14309,14309,PASSENGER,2026-07-14T11:41:49,2026-07-14,11,1,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,103.05,-5.0,-4.18,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.0,SYNTHETIC_DATASET
JRN_20260714_14309,14309,PASSENGER,2026-07-14T12:18:49,2026-07-14,12,1,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,85.53,-11.0,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-17.75,SYNTHETIC_DATASET
JRN_20260714_14309,14309,PASSENGER,2026-07-14T13:00:04,2026-07-14,13,1,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,87.24,-17.75,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-25.55,SYNTHETIC_DATASET
JRN_20260714_14309,14309,PASSENGER,2026-07-14T13:47:16,2026-07-14,13,1,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,83.89,-25.55,-7.8,LOW,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-30.35,SYNTHETIC_DATASET
JRN_20260714_14309,14309,PASSENGER,2026-07-14T14:17:28,2026-07-14,14,1,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,69.43,-30.35,-4.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,43.37,-1.63,-31.98,SYNTHETIC_DATASET
JRN_20260714_14309,14309,PASSENGER,2026-07-14T15:03:50,2026-07-14,15,1,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,48.54,-31.98,-1.63,LOW,RAIN,4.79,0,,0,0.0,0.0,70.04,85.0,63.16,-4.84,-36.82,SYNTHETIC_DATASET
JRN_20260715_12017,12017,SHATABDI,2026-07-15T06:45:00,2026-07-15,6,2,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,97.17,0.99,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.21,SYNTHETIC_DATASET
JRN_20260715_12017,12017,SHATABDI,2026-07-15T07:11:48,2026-07-15,7,2,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,103.56,-3.21,-4.2,MEDIUM,CLEAR,10.0,0,,1,8.26,0.0,41.2,50.0,40.38,0.38,-2.83,SYNTHETIC_DATASET
JRN_20260715_12017,12017,SHATABDI,2026-07-15T07:55:10,2026-07-15,7,2,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,23.49,-2.83,0.38,LOW,CLEAR,10.0,1,30.0,1,6.77,0.0,46.35,56.25,131.33,86.33,83.5,SYNTHETIC_DATASET
JRN_20260715_12017,12017,SHATABDI,2026-07-15T10:09:30,2026-07-15,10,2,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,82.2,83.5,86.33,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,61.71,9.71,93.21,SYNTHETIC_DATASET
JRN_20260715_12017,12017,SHATABDI,2026-07-15T11:14:13,2026-07-15,11,2,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,79.55,93.21,9.71,HIGH,RAIN,3.15,0,,1,5.13,0.0,32.96,40.0,44.73,12.73,105.94,SYNTHETIC_DATASET
JRN_20260715_12017,12017,SHATABDI,2026-07-15T12:01:57,2026-07-15,12,2,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,66.93,105.94,12.73,LOW,CLEAR,10.0,0,,0,0.0,12.25,46.35,56.25,38.25,-6.75,99.19,SYNTHETIC_DATASET
JRN_20260715_12017,12017,SHATABDI,2026-07-15T12:43:12,2026-07-15,12,2,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,50.99,99.19,-6.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,88.13,20.13,119.32,SYNTHETIC_DATASET
JRN_20260715_12055,12055,SUPERFAST,2026-07-15T15:20:00,2026-07-15,15,2,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,89.85,0.58,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.62,SYNTHETIC_DATASET
JRN_20260715_12055,12055,SUPERFAST,2026-07-15T15:46:48,2026-07-15,15,2,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,93.16,-3.62,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-9.62,SYNTHETIC_DATASET
JRN_20260715_12055,12055,SUPERFAST,2026-07-15T16:23:48,2026-07-15,16,2,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,93.93,-9.62,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-16.37,SYNTHETIC_DATASET
JRN_20260715_12055,12055,SUPERFAST,2026-07-15T17:05:03,2026-07-15,17,2,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,80.49,-16.37,-6.75,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,48.99,-3.01,-19.38,SYNTHETIC_DATASET
JRN_20260715_12055,12055,SUPERFAST,2026-07-15T17:57:02,2026-07-15,17,2,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,34.86,-19.38,-3.01,LOW,CLEAR,10.0,1,45.0,0,0.0,0.0,32.96,40.0,50.73,18.73,-0.65,SYNTHETIC_DATASET
JRN_20260715_12055,12055,SUPERFAST,2026-07-15T18:50:46,2026-07-15,18,2,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,63.23,-0.65,18.73,LOW,RAIN,3.08,0,,0,0.0,0.0,46.35,56.25,38.34,-6.66,-7.31,SYNTHETIC_DATASET
JRN_20260715_12055,12055,SUPERFAST,2026-07-15T19:32:06,2026-07-15,19,2,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,46.01,-7.31,-6.66,HIGH,CLEAR,10.0,0,,1,7.87,0.0,70.04,85.0,96.0,28.0,20.69,SYNTHETIC_DATASET
JRN_20260715_14041,14041,EXPRESS,2026-07-15T22:25:00,2026-07-15,22,2,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,95.54,12.79,0.0,LOW,CLEAR,10.0,0,,0,0.0,5.12,28.84,35.0,23.8,-4.2,8.59,SYNTHETIC_DATASET
JRN_20260715_14041,14041,EXPRESS,2026-07-15T22:51:48,2026-07-15,22,2,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,93.08,8.59,-4.2,LOW,CLEAR,10.0,0,,0,0.0,3.44,41.2,50.0,34.0,-6.0,2.59,SYNTHETIC_DATASET
JRN_20260715_14041,14041,EXPRESS,2026-07-15T23:28:48,2026-07-15,23,2,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,92.86,2.59,-6.0,LOW,CLEAR,10.0,0,,0,0.0,1.04,46.35,56.25,38.25,-6.75,-4.16,SYNTHETIC_DATASET
JRN_20260715_14041,14041,EXPRESS,2026-07-16T00:10:03,2026-07-15,0,2,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,79.72,-4.16,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-11.96,SYNTHETIC_DATASET
JRN_20260715_14041,14041,EXPRESS,2026-07-16T00:57:15,2026-07-15,0,2,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,40.34,-11.96,-7.8,MEDIUM,CLEAR,10.0,1,50.0,0,0.0,0.0,32.96,40.0,55.26,23.26,11.3,SYNTHETIC_DATASET
JRN_20260715_14041,14041,EXPRESS,2026-07-16T01:55:30,2026-07-15,1,2,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,71.49,11.3,23.26,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.88,-3.12,8.18,SYNTHETIC_DATASET
JRN_20260715_14041,14041,EXPRESS,2026-07-16T02:40:23,2026-07-15,2,2,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,46.93,8.18,-3.12,LOW,CLEAR,10.0,0,,0,0.0,3.27,70.04,85.0,57.8,-10.2,-2.02,SYNTHETIC_DATASET
JRN_20260715_14309,14309,PASSENGER,2026-07-15T11:15:00,2026-07-15,11,2,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,92.71,0.31,0.0,HIGH,CLEAR,10.0,0,,1,9.12,0.0,28.84,35.0,32.22,4.22,4.53,SYNTHETIC_DATASET
JRN_20260715_14309,14309,PASSENGER,2026-07-15T11:50:13,2026-07-15,11,2,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,100.98,4.53,4.22,HIGH,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,40.21,0.21,4.74,SYNTHETIC_DATASET
JRN_20260715_14309,14309,PASSENGER,2026-07-15T12:33:25,2026-07-15,12,2,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,91.71,4.74,0.21,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.69,-3.31,1.43,SYNTHETIC_DATASET
JRN_20260715_14309,14309,PASSENGER,2026-07-15T13:18:07,2026-07-15,13,2,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.67,1.43,-3.31,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,61.65,9.65,11.08,SYNTHETIC_DATASET
JRN_20260715_14309,14309,PASSENGER,2026-07-15T14:22:46,2026-07-15,14,2,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,82.16,11.08,9.65,LOW,CLEAR,10.0,0,,0,0.0,4.43,32.96,40.0,27.2,-4.8,6.28,SYNTHETIC_DATASET
JRN_20260715_14309,14309,PASSENGER,2026-07-15T14:52:58,2026-07-15,14,2,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,62.04,6.28,-4.8,LOW,CLEAR,10.0,0,,0,0.0,2.51,46.35,56.25,38.25,-6.75,-0.47,SYNTHETIC_DATASET
JRN_20260715_14309,14309,PASSENGER,2026-07-15T15:34:13,2026-07-15,15,2,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,53.63,-0.47,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,57.8,-10.2,-10.67,SYNTHETIC_DATASET
JRN_20260716_12017,12017,SHATABDI,2026-07-16T06:45:00,2026-07-16,6,3,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,84.27,3.13,0.0,LOW,CLEAR,10.0,0,,0,0.0,1.25,28.84,35.0,23.8,-4.2,-1.07,SYNTHETIC_DATASET
JRN_20260716_12017,12017,SHATABDI,2026-07-16T07:11:48,2026-07-16,7,3,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,99.79,-1.07,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-7.07,SYNTHETIC_DATASET
JRN_20260716_12017,12017,SHATABDI,2026-07-16T07:48:48,2026-07-16,7,3,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,87.79,-7.07,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-13.82,SYNTHETIC_DATASET
JRN_20260716_12017,12017,SHATABDI,2026-07-16T08:30:03,2026-07-16,8,3,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,89.34,-13.82,-6.75,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,48.01,-3.99,-17.81,SYNTHETIC_DATASET
JRN_20260716_12017,12017,SHATABDI,2026-07-16T09:21:03,2026-07-16,9,3,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,77.9,-17.81,-3.99,HIGH,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,34.77,2.77,-15.04,SYNTHETIC_DATASET
JRN_20260716_12017,12017,SHATABDI,2026-07-16T09:58:49,2026-07-16,9,3,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,63.8,-15.04,2.77,MEDIUM,RAIN,4.99,0,,1,11.21,0.0,46.35,56.25,58.59,13.59,-1.45,SYNTHETIC_DATASET
JRN_20260716_12017,12017,SHATABDI,2026-07-16T11:00:25,2026-07-16,11,3,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,46.59,-1.45,13.59,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,69.35,1.35,-0.1,SYNTHETIC_DATASET
JRN_20260716_12055,12055,SUPERFAST,2026-07-16T15:20:00,2026-07-16,15,3,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,88.03,-1.78,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.98,SYNTHETIC_DATASET
JRN_20260716_12055,12055,SUPERFAST,2026-07-16T15:46:48,2026-07-16,15,3,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,96.95,-5.98,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.98,SYNTHETIC_DATASET
JRN_20260716_12055,12055,SUPERFAST,2026-07-16T16:23:48,2026-07-16,16,3,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,86.59,-11.98,-6.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,41.6,-3.4,-15.38,SYNTHETIC_DATASET
JRN_20260716_12055,12055,SUPERFAST,2026-07-16T17:08:24,2026-07-16,17,3,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,79.3,-15.38,-3.4,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,47.85,-4.15,-19.53,SYNTHETIC_DATASET
JRN_20260716_12055,12055,SUPERFAST,2026-07-16T17:59:15,2026-07-16,17,3,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,85.91,-19.53,-4.15,HIGH,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,35.5,3.5,-16.03,SYNTHETIC_DATASET
JRN_20260716_12055,12055,SUPERFAST,2026-07-16T18:37:45,2026-07-16,18,3,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,65.04,-16.03,3.5,HIGH,CLEAR,10.0,0,,1,4.48,0.0,46.35,56.25,57.98,12.98,-3.05,SYNTHETIC_DATASET
JRN_20260716_12055,12055,SUPERFAST,2026-07-16T19:38:43,2026-07-16,19,3,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,37.8,-3.05,12.98,MEDIUM,CLEAR,10.0,1,45.0,0,0.0,0.0,70.04,85.0,92.11,24.11,21.06,SYNTHETIC_DATASET
JRN_20260716_14041,14041,EXPRESS,2026-07-16T22:25:00,2026-07-16,22,3,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,87.45,-1.72,0.0,MEDIUM,CLEAR,10.0,0,,1,9.81,0.0,28.84,35.0,28.46,0.46,-1.26,SYNTHETIC_DATASET
JRN_20260716_14041,14041,EXPRESS,2026-07-16T22:56:27,2026-07-16,22,3,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,43.74,-1.26,0.46,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,41.2,50.0,63.15,23.15,21.89,SYNTHETIC_DATASET
JRN_20260716_14041,14041,EXPRESS,2026-07-17T00:02:36,2026-07-16,0,3,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,86.82,21.89,23.15,HIGH,RAIN,4.71,0,,1,11.05,0.0,46.35,56.25,69.43,24.43,46.32,SYNTHETIC_DATASET
JRN_20260716_14041,14041,EXPRESS,2026-07-17T01:15:02,2026-07-16,1,3,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.83,46.32,24.43,LOW,CLEAR,10.0,0,,0,0.0,11.45,53.56,65.0,44.199999999999996,-7.8,38.52,SYNTHETIC_DATASET
